season,round,circuitId,driverId,constructorId,qualifyPosition,Q1,Q2,Q3,racePosition
2020,13,imola,gasly,alphatauri,4,1:15.183,1:14.681,1:14.502,20.0
2020,13,imola,ricciardo,renault,5,1:15.474,1:14.953,1:14.520,3.0
2020,13,imola,albon,red_bull,6,1:15.402,1:14.745,1:14.572,15.0
2020,13,imola,leclerc,ferrari,7,1:15.123,1:15.017,1:14.616,5.0
2020,13,imola,kvyat,alphatauri,8,1:15.412,1:15.022,1:14.696,4.0
2020,13,imola,norris,mclaren,9,1:15.274,1:15.051,1:14.814,8.0
2020,13,imola,sainz,mclaren,10,1:15.528,1:15.027,1:14.911,7.0
2020,13,imola,perez,racing_point,11,1:15.407,1:15.061,,6.0
2020,13,imola,ocon,renault,12,1:15.352,1:15.201,,19.0
2020,13,imola,russell,williams,13,1:15.760,1:15.323,,16.0
2020,13,imola,vettel,ferrari,14,1:15.571,1:15.385,,12.0
2020,13,imola,stroll,racing_point,15,1:15.822,1:15.494,,13.0
2020,13,imola,grosjean,haas,16,1:15.918,,,14.0
2020,13,imola,kevin_magnussen,haas,17,1:15.939,,,18.0
2020,13,imola,raikkonen,alfa,18,1:15.953,,,9.0
2020,13,imola,latifi,williams,19,1:15.987,,,11.0
2020,13,imola,giovinazzi,alfa,20,1:16.208,,,10.0
2020,14,istanbul,stroll,racing_point,1,2:07.467,1:53.372,1:47.765,9.0
2020,14,istanbul,max_verstappen,red_bull,2,1:57.485,1:50.293,1:48.055,6.0
2020,14,istanbul,perez,racing_point,3,2:07.614,1:54.097,1:49.321,2.0
2020,14,istanbul,albon,red_bull,4,1:59.431,1:52.282,1:50.448,7.0
2020,14,istanbul,ricciardo,renault,5,2:05.598,1:54.278,1:51.595,10.0
2020,14,istanbul,hamilton,mercedes,6,2:07.599,1:52.709,1:52.560,1.0
2020,14,istanbul,ocon,renault,7,2:06.115,1:53.657,1:52.622,11.0
2020,14,istanbul,raikkonen,alfa,8,2:01.249,1:53.793,1:52.745,15.0
2020,14,istanbul,bottas,mercedes,9,2:07.001,1:53.767,1:53.258,14.0
2020,14,istanbul,giovinazzi,alfa,10,2:07.341,1:53.431,1:57.226,20.0
2020,14,istanbul,norris,mclaren,11,2:07.167,1:54.945,,8.0
2020,14,istanbul,vettel,ferrari,12,2:03.356,1:55.169,,3.0
2020,14,istanbul,sainz,mclaren,13,2:07.489,1:55.410,,5.0
2020,14,istanbul,leclerc,ferrari,14,2:04.464,1:56.696,,4.0
2020,14,istanbul,gasly,alphatauri,15,2:05.579,1:58.556,,13.0
2020,14,istanbul,kevin_magnussen,haas,16,2:08.007,,,17.0
2020,14,istanbul,kvyat,alphatauri,17,2:09.070,,,12.0
2020,14,istanbul,russell,williams,18,2:10.017,,,16.0
2020,14,istanbul,grosjean,haas,19,2:12.909,,,18.0
2020,14,istanbul,latifi,williams,20,2:21.611,,,19.0
2020,15,bahrain,hamilton,mercedes,1,1:28.343,1:27.586,1:27.264,1.0
2020,15,bahrain,bottas,mercedes,2,1:28.767,1:28.063,1:27.553,8.0
2020,15,bahrain,max_verstappen,red_bull,3,1:28.885,1:28.025,1:27.678,2.0
2020,15,bahrain,albon,red_bull,4,1:28.732,1:28.749,1:28.274,3.0
2020,15,bahrain,perez,racing_point,5,1:29.178,1:28.894,1:28.322,18.0
2020,15,bahrain,ricciardo,renault,6,1:29.005,1:28.648,1:28.417,7.0
2020,15,bahrain,ocon,renault,7,1:29.203,1:28.937,1:28.419,9.0
2020,15,bahrain,gasly,alphatauri,8,1:28.971,1:29.008,1:28.448,6.0
2020,15,bahrain,norris,mclaren,9,1:29.464,1:28.877,1:28.542,4.0
2020,15,bahrain,kvyat,alphatauri,10,1:29.158,1:28.944,1:28.618,11.0
2020,15,bahrain,vettel,ferrari,11,1:29.142,1:29.149,,13.0
2020,15,bahrain,leclerc,ferrari,12,1:29.137,1:29.165,,10.0
2020,15,bahrain,stroll,racing_point,13,1:28.679,1:29.557,,19.0
2020,15,bahrain,russell,williams,14,1:29.294,1:31.218,,12.0
2020,15,bahrain,sainz,mclaren,15,1:28.975,,,5.0
2020,15,bahrain,giovinazzi,alfa,16,1:29.491,,,16.0
2020,15,bahrain,raikkonen,alfa,17,1:29.810,,,15.0
2020,15,bahrain,kevin_magnussen,haas,18,1:30.111,,,17.0
2020,15,bahrain,grosjean,haas,19,1:30.138,,,20.0
2020,15,bahrain,latifi,williams,20,1:30.182,,,14.0
2020,16,bahrain,bottas,mercedes,1,53.904,53.803,53.377,8.0
2020,16,bahrain,russell,mercedes,2,54.160,53.819,53.403,9.0
2020,16,bahrain,max_verstappen,red_bull,3,54.037,53.647,53.433,19.0
2020,16,bahrain,leclerc,ferrari,4,54.249,53.825,53.613,20.0
2020,16,bahrain,perez,racing_point,5,54.236,53.787,53.790,1.0
2020,16,bahrain,kvyat,alphatauri,6,54.346,53.856,53.906,7.0
2020,16,bahrain,ricciardo,renault,7,54.388,53.871,53.957,5.0
2020,16,bahrain,sainz,mclaren,8,54.450,53.818,54.010,4.0
2020,16,bahrain,gasly,alphatauri,9,54.207,53.941,54.154,11.0
2020,16,bahrain,stroll,racing_point,10,54.595,53.840,54.200,3.0
2020,16,bahrain,ocon,renault,11,54.309,53.995,,2.0
2020,16,bahrain,albon,red_bull,12,54.620,54.026,,6.0
2020,16,bahrain,vettel,ferrari,13,54.301,54.175,,12.0
2020,16,bahrain,giovinazzi,alfa,14,54.523,54.377,,13.0
2020,16,bahrain,norris,mclaren,15,54.194,54.693,,10.0
2020,16,bahrain,kevin_magnussen,haas,16,54.705,,,15.0
2020,16,bahrain,latifi,williams,17,54.796,,,18.0
2020,16,bahrain,aitken,williams,18,54.892,,,16.0
2020,16,bahrain,raikkonen,alfa,19,54.963,,,14.0
2020,16,bahrain,pietro_fittipaldi,haas,20,55.426,,,17.0
2020,17,yas_marina,max_verstappen,red_bull,1,1:35.993,1:35.641,1:35.246,1.0
2020,17,yas_marina,bottas,mercedes,2,1:35.699,1:35.527,1:35.271,2.0
2020,17,yas_marina,hamilton,mercedes,3,1:35.528,1:35.466,1:35.332,3.0
2020,17,yas_marina,norris,mclaren,4,1:36.016,1:35.849,1:35.497,5.0
2020,17,yas_marina,albon,red_bull,5,1:36.106,1:35.654,1:35.571,4.0
2020,17,yas_marina,sainz,mclaren,6,1:36.517,1:36.192,1:35.815,6.0
2020,17,yas_marina,kvyat,alphatauri,7,1:36.459,1:36.214,1:35.963,11.0
2020,17,yas_marina,stroll,racing_point,8,1:36.502,1:36.143,1:36.046,10.0
2020,17,yas_marina,leclerc,ferrari,9,1:35.881,1:35.932,1:36.065,13.0
2020,17,yas_marina,gasly,alphatauri,10,1:36.545,1:36.282,1:36.242,8.0
2020,17,yas_marina,ocon,renault,11,1:36.783,1:36.359,,9.0
2020,17,yas_marina,ricciardo,renault,12,1:36.704,1:36.406,,7.0
2020,17,yas_marina,vettel,ferrari,13,1:36.655,1:36.631,,14.0
2020,17,yas_marina,giovinazzi,alfa,14,1:37.075,1:38.248,,16.0
2020,17,yas_marina,perez,racing_point,15,1:36.034,,,20.0
2020,17,yas_marina,raikkonen,alfa,16,1:37.555,,,12.0
2020,17,yas_marina,kevin_magnussen,haas,17,1:37.863,,,18.0
2020,17,yas_marina,russell,williams,18,1:38.045,,,15.0
2020,17,yas_marina,pietro_fittipaldi,haas,19,1:38.173,,,19.0
2020,17,yas_marina,latifi,williams,20,1:38.443,,,17.0
2021,1,bahrain,max_verstappen,red_bull,1,1:30.499,1:30.318,1:28.997,2.0
2021,1,bahrain,hamilton,mercedes,2,1:30.617,1:30.085,1:29.385,1.0
2021,1,bahrain,bottas,mercedes,3,1:31.200,1:30.186,1:29.586,3.0
2021,1,bahrain,leclerc,ferrari,4,1:30.691,1:30.010,1:29.678,6.0
2021,1,bahrain,gasly,alphatauri,5,1:30.848,1:30.513,1:29.809,17.0
2021,1,bahrain,ricciardo,mclaren,6,1:30.795,1:30.222,1:29.927,7.0
2021,1,bahrain,norris,mclaren,7,1:30.902,1:30.099,1:29.974,4.0
2021,1,bahrain,sainz,ferrari,8,1:31.653,1:30.009,1:30.215,8.0
2021,1,bahrain,alonso,alpine,9,1:30.863,1:30.595,1:30.249,19.0
2021,1,bahrain,stroll,aston_martin,10,1:31.261,1:30.624,1:30.601,10.0
2021,1,bahrain,perez,red_bull,11,1:31.165,1:30.659,,5.0
2021,1,bahrain,giovinazzi,alfa,12,1:30.998,1:30.708,,12.0
2021,1,bahrain,tsunoda,alphatauri,13,1:30.607,1:31.203,,9.0
2021,1,bahrain,raikkonen,alfa,14,1:31.547,1:31.238,,11.0
2021,1,bahrain,russell,williams,15,1:31.316,1:33.430,,14.0
2021,1,bahrain,ocon,alpine,16,1:31.724,,,13.0
2021,1,bahrain,latifi,williams,17,1:31.936,,,18.0
2021,1,bahrain,vettel,aston_martin,18,1:32.056,,,15.0
2021,1,bahrain,mick_schumacher,haas,19,1:32.449,,,16.0
2021,1,bahrain,mazepin,haas,20,1:33.273,,,20.0
2021,2,imola,hamilton,mercedes,1,1:14.823,1:14.817,1:14.411,2.0
2021,2,imola,perez,red_bull,2,1:15.395,1:14.716,1:14.446,11.0
2021,2,imola,max_verstappen,red_bull,3,1:15.109,1:14.884,1:14.498,1.0
2021,2,imola,leclerc,ferrari,4,1:15.413,1:14.808,1:14.740,4.0
2021,2,imola,gasly,alphatauri,5,1:15.548,1:14.927,1:14.790,7.0
2021,2,imola,ricciardo,mclaren,6,1:15.669,1:15.033,1:14.826,6.0
2021,2,imola,norris,mclaren,7,1:15.009,1:14.718,1:14.875,3.0
2021,2,imola,bottas,mercedes,8,1:14.672,1:14.905,1:14.898,18.0
2021,2,imola,ocon,alpine,9,1:15.385,1:15.117,1:15.210,9.0
2021,2,imola,stroll,aston_martin,10,1:15.522,1:15.138,,8.0
2021,2,imola,sainz,ferrari,11,1:15.406,1:15.199,,5.0
2021,2,imola,russell,williams,12,1:15.826,1:15.261,,19.0
2021,2,imola,vettel,aston_martin,13,1:15.459,1:15.394,,15.0
2021,2,imola,latifi,williams,14,1:15.653,1:15.593,,20.0
2021,2,imola,alonso,alpine,15,1:15.832,1:15.593,,10.0
2021,2,imola,raikkonen,alfa,16,1:15.974,,,13.0
2021,2,imola,giovinazzi,alfa,17,1:16.122,,,14.0
2021,2,imola,mick_schumacher,haas,18,1:16.279,,,16.0
2021,2,imola,mazepin,haas,19,1:16.797,,,17.0
2021,2,imola,tsunoda,alphatauri,20,,,,12.0
2021,3,portimao,bottas,mercedes,1,1:18.722,1:18.458,1:18.348,3.0
2021,3,portimao,hamilton,mercedes,2,1:18.857,1:17.968,1:18.355,1.0
2021,3,portimao,max_verstappen,red_bull,3,1:19.485,1:18.650,1:18.746,2.0
2021,3,portimao,perez,red_bull,4,1:19.337,1:18.845,1:18.890,4.0
2021,3,portimao,sainz,ferrari,5,1:19.309,1:18.813,1:19.039,11.0
2021,3,portimao,ocon,alpine,6,1:19.092,1:18.586,1:19.042,7.0
2021,3,portimao,norris,mclaren,7,1:18.794,1:18.481,1:19.116,5.0
2021,3,portimao,leclerc,ferrari,8,1:19.373,1:18.769,1:19.306,6.0
2021,3,portimao,gasly,alphatauri,9,1:19.464,1:19.052,1:19.475,10.0
2021,3,portimao,vettel,aston_martin,10,1:19.403,1:18.970,1:19.659,13.0
2021,3,portimao,russell,williams,11,1:19.797,1:19.109,,16.0
2021,3,portimao,giovinazzi,alfa,12,1:19.410,1:19.216,,12.0
2021,3,portimao,alonso,alpine,13,1:19.728,1:19.456,,8.0
2021,3,portimao,tsunoda,alphatauri,14,1:19.684,1:19.463,,15.0
2021,3,portimao,raikkonen,alfa,15,1:19.748,1:19.812,,20.0
2021,3,portimao,ricciardo,mclaren,16,1:19.839,,,9.0
2021,3,portimao,stroll,aston_martin,17,1:19.913,,,14.0
2021,3,portimao,latifi,williams,18,1:20.285,,,18.0
2021,3,portimao,mick_schumacher,haas,19,1:20.452,,,17.0
2021,3,portimao,mazepin,haas,20,1:20.912,,,19.0
2021,4,catalunya,hamilton,mercedes,1,1:18.245,1:17.166,1:16.741,1.0
2021,4,catalunya,max_verstappen,red_bull,2,1:18.090,1:16.922,1:16.777,2.0
2021,4,catalunya,bottas,mercedes,3,1:18.005,1:17.142,1:16.873,3.0
2021,4,catalunya,leclerc,ferrari,4,1:18.041,1:17.717,1:17.510,4.0
2021,4,catalunya,ocon,alpine,5,1:18.281,1:17.743,1:17.580,9.0
2021,4,catalunya,sainz,ferrari,6,1:18.205,1:17.656,1:17.620,7.0
2021,4,catalunya,ricciardo,mclaren,7,1:18.264,1:17.719,1:17.622,6.0
2021,4,catalunya,perez,red_bull,8,1:18.203,1:17.669,1:17.701,5.0
2021,4,catalunya,norris,mclaren,9,1:17.821,1:17.696,1:18.010,8.0
2021,4,catalunya,alonso,alpine,10,1:18.281,1:17.966,1:18.147,17.0
2021,4,catalunya,stroll,aston_martin,11,1:18.241,1:17.974,,11.0
2021,4,catalunya,gasly,alphatauri,12,1:18.190,1:17.982,,10.0
2021,4,catalunya,vettel,aston_martin,13,1:18.289,1:18.079,,13.0
2021,4,catalunya,giovinazzi,alfa,14,1:18.549,1:18.356,,15.0
2021,4,catalunya,russell,williams,15,1:18.445,1:19.154,,14.0
2021,4,catalunya,tsunoda,alphatauri,16,1:18.556,,,20.0
2021,4,catalunya,raikkonen,alfa,17,1:18.917,,,12.0
2021,4,catalunya,mick_schumacher,haas,18,1:19.117,,,18.0
2021,4,catalunya,latifi,williams,19,1:19.219,,,16.0
2021,4,catalunya,mazepin,haas,20,1:19.807,,,19.0
2021,5,monaco,leclerc,ferrari,1,1:11.113,1:10.597,1:10.346,20.0
2021,5,monaco,max_verstappen,red_bull,2,1:11.124,1:10.650,1:10.576,1.0
2021,5,monaco,bottas,mercedes,3,1:10.938,1:10.695,1:10.601,19.0
2021,5,monaco,sainz,ferrari,4,1:11.324,1:10.806,1:10.611,2.0
2021,5,monaco,norris,mclaren,5,1:11.321,1:11.031,1:10.620,3.0
2021,5,monaco,gasly,alphatauri,6,1:11.560,1:11.179,1:10.900,6.0
2021,5,monaco,hamilton,mercedes,7,1:11.622,1:11.116,1:11.095,7.0
2021,5,monaco,vettel,aston_martin,8,1:12.078,1:11.309,1:11.419,5.0
2021,5,monaco,perez,red_bull,9,1:11.644,1:11.019,1:11.573,4.0
2021,5,monaco,giovinazzi,alfa,10,1:11.658,1:11.409,1:11.779,10.0
2021,5,monaco,ocon,alpine,11,1:11.740,1:11.486,,9.0
2021,5,monaco,ricciardo,mclaren,12,1:11.747,1:11.598,,12.0
2021,5,monaco,stroll,aston_martin,13,1:11.979,1:11.600,,8.0
2021,5,monaco,raikkonen,alfa,14,1:11.899,1:11.642,,11.0
2021,5,monaco,russell,williams,15,1:12.016,1:11.830,,14.0
2021,5,monaco,tsunoda,alphatauri,16,1:12.096,,,16.0
2021,5,monaco,alonso,alpine,17,1:12.205,,,13.0
2021,5,monaco,latifi,williams,18,1:12.366,,,15.0
2021,5,monaco,mazepin,haas,19,1:12.958,,,17.0
2021,6,baku,leclerc,ferrari,1,1:42.241,1:41.659,1:41.218,4.0
2021,6,baku,hamilton,mercedes,2,1:41.545,1:41.634,1:41.450,15.0
2021,6,baku,max_verstappen,red_bull,3,1:41.760,1:41.625,1:41.563,18.0
2021,6,baku,gasly,alphatauri,4,1:42.288,1:41.932,1:41.565,3.0
2021,6,baku,sainz,ferrari,5,1:42.121,1:41.740,1:41.576,8.0
2021,6,baku,norris,mclaren,6,1:42.167,1:41.813,1:41.747,5.0
2021,6,baku,perez,red_bull,7,1:41.968,1:41.630,1:41.917,1.0
2021,6,baku,tsunoda,alphatauri,8,1:42.521,1:41.654,1:42.211,7.0
2021,6,baku,alonso,alpine,9,1:42.934,1:42.195,1:42.327,6.0
2021,6,baku,bottas,mercedes,10,1:42.701,1:42.106,1:42.659,12.0
2021,6,baku,vettel,aston_martin,11,1:42.460,1:42.224,,2.0
2021,6,baku,ocon,alpine,12,1:42.426,1:42.273,,20.0
2021,6,baku,ricciardo,mclaren,13,1:42.304,1:42.558,,9.0
2021,6,baku,raikkonen,alfa,14,1:42.923,1:42.587,,10.0
2021,6,baku,russell,williams,15,1:42.728,1:42.758,,17.0
2021,6,baku,latifi,williams,16,1:43.128,,,16.0
2021,6,baku,mick_schumacher,haas,17,1:44.158,,,13.0
2021,6,baku,mazepin,haas,18,1:44.238,,,14.0
2021,6,baku,stroll,aston_martin,19,,,,19.0
2021,6,baku,giovinazzi,alfa,20,,,,11.0
2021,7,ricard,max_verstappen,red_bull,1,1:31.001,1:31.080,1:29.990,1.0
2021,7,ricard,hamilton,mercedes,2,1:31.237,1:30.788,1:30.248,2.0
2021,7,ricard,bottas,mercedes,3,1:31.669,1:30.735,1:30.376,4.0
2021,7,ricard,perez,red_bull,4,1:31.560,1:30.971,1:30.445,3.0
2021,7,ricard,sainz,ferrari,5,1:32.079,1:31.146,1:30.840,11.0
2021,7,ricard,gasly,alphatauri,6,1:31.898,1:31.353,1:30.868,7.0
2021,7,ricard,leclerc,ferrari,7,1:32.209,1:31.567,1:30.987,16.0
2021,7,ricard,norris,mclaren,8,1:31.733,1:31.542,1:31.252,5.0
2021,7,ricard,alonso,alpine,9,1:32.158,1:31.549,1:31.340,8.0
2021,7,ricard,ricciardo,mclaren,10,1:32.181,1:31.615,1:31.382,6.0
2021,7,ricard,ocon,alpine,11,1:32.139,1:31.736,,14.0
2021,7,ricard,vettel,aston_martin,12,1:32.132,1:31.767,,9.0
2021,7,ricard,giovinazzi,alfa,13,1:32.722,1:31.813,,15.0
2021,7,ricard,russell,williams,14,1:33.060,1:32.065,,12.0
2021,7,ricard,mick_schumacher,haas,15,1:32.942,,,19.0
2021,7,ricard,latifi,williams,16,1:33.062,,,18.0
2021,7,ricard,raikkonen,alfa,17,1:33.354,,,17.0
2021,7,ricard,mazepin,haas,18,1:33.554,,,20.0
2021,7,ricard,stroll,aston_martin,19,,,,10.0
2021,7,ricard,tsunoda,alphatauri,20,,,,13.0
2021,8,red_bull_ring,max_verstappen,red_bull,1,1:04.489,1:04.433,1:03.841,1.0
2021,8,red_bull_ring,bottas,mercedes,2,1:04.537,1:04.443,1:04.035,3.0
2021,8,red_bull_ring,hamilton,mercedes,3,1:04.672,1:04.512,1:04.067,2.0
2021,8,red_bull_ring,norris,mclaren,4,1:04.584,1:04.298,1:04.120,5.0
2021,8,red_bull_ring,perez,red_bull,5,1:04.638,1:04.197,1:04.168,4.0
2021,8,red_bull_ring,gasly,alphatauri,6,1:04.765,1:04.429,1:04.236,20.0
2021,8,red_bull_ring,leclerc,ferrari,7,1:04.745,1:04.646,1:04.472,7.0
2021,8,red_bull_ring,tsunoda,alphatauri,8,1:04.608,1:04.631,1:04.514,10.0
2021,8,red_bull_ring,alonso,alpine,9,1:04.971,1:04.582,1:04.574,9.0
2021,8,red_bull_ring,stroll,aston_martin,10,1:04.821,1:04.663,1:04.708,8.0
2021,8,red_bull_ring,russell,williams,11,1:05.033,1:04.671,,19.0
2021,8,red_bull_ring,sainz,ferrari,12,1:04.859,1:04.800,,6.0
2021,8,red_bull_ring,ricciardo,mclaren,13,1:05.142,1:04.808,,13.0
2021,8,red_bull_ring,vettel,aston_martin,14,1:05.051,1:04.875,,12.0
2021,8,red_bull_ring,giovinazzi,alfa,15,1:05.092,1:04.913,,15.0
2021,8,red_bull_ring,latifi,williams,16,1:05.175,,,17.0
2021,8,red_bull_ring,ocon,alpine,17,1:05.217,,,14.0
2021,8,red_bull_ring,raikkonen,alfa,18,1:05.429,,,11.0
2021,8,red_bull_ring,mick_schumacher,haas,19,1:06.041,,,16.0
2021,8,red_bull_ring,mazepin,haas,20,1:06.192,,,18.0
2021,9,red_bull_ring,max_verstappen,red_bull,1,1:04.249,1:03.927,1:03.720,1.0
2021,9,red_bull_ring,norris,mclaren,2,1:04.345,1:04.415,1:03.768,3.0
2021,9,red_bull_ring,perez,red_bull,3,1:04.833,1:04.483,1:03.990,6.0
2021,9,red_bull_ring,hamilton,mercedes,4,1:04.506,1:04.258,1:04.014,4.0
2021,9,red_bull_ring,bottas,mercedes,5,1:04.563,1:04.376,1:04.049,2.0
2021,9,red_bull_ring,gasly,alphatauri,6,1:04.841,1:04.412,1:04.107,9.0
2021,9,red_bull_ring,tsunoda,alphatauri,7,1:04.967,1:04.518,1:04.273,12.0
2021,9,red_bull_ring,vettel,aston_martin,8,1:04.846,1:04.493,1:04.570,17.0
2021,9,red_bull_ring,russell,williams,9,1:04.907,1:04.553,1:04.591,11.0
2021,9,red_bull_ring,stroll,aston_martin,10,1:04.927,1:04.547,1:04.618,13.0
2021,9,red_bull_ring,sainz,ferrari,11,1:04.596,1:04.559,,5.0
2021,9,red_bull_ring,leclerc,ferrari,12,1:04.906,1:04.600,,8.0
2021,9,red_bull_ring,ricciardo,mclaren,13,1:04.977,1:04.719,,7.0
2021,9,red_bull_ring,alonso,alpine,14,1:04.472,1:04.856,,10.0
2021,9,red_bull_ring,giovinazzi,alfa,15,1:04.782,1:05.083,,14.0
2021,9,red_bull_ring,raikkonen,alfa,16,1:05.009,,,15.0
2021,9,red_bull_ring,ocon,alpine,17,1:05.051,,,20.0
2021,9,red_bull_ring,latifi,williams,18,1:05.195,,,16.0
2021,9,red_bull_ring,mick_schumacher,haas,19,1:05.427,,,18.0
2021,9,red_bull_ring,mazepin,haas,20,1:05.951,,,19.0
2021,10,silverstone,hamilton,mercedes,1,1:26.786,1:26.023,1:26.134,1.0
2021,10,silverstone,max_verstappen,red_bull,2,1:26.751,1:26.315,1:26.209,20.0
2021,10,silverstone,bottas,mercedes,3,1:27.487,1:26.764,1:26.328,3.0
2021,10,silverstone,leclerc,ferrari,4,1:27.051,1:26.919,1:26.828,2.0
2021,10,silverstone,perez,red_bull,5,1:27.121,1:27.073,1:26.844,16.0
2021,10,silverstone,norris,mclaren,6,1:27.444,1:27.220,1:26.897,4.0
2021,10,silverstone,ricciardo,mclaren,7,1:27.323,1:27.125,1:26.899,5.0
2021,10,silverstone,russell,williams,8,1:27.671,1:27.080,1:26.971,12.0
2021,10,silverstone,sainz,ferrari,9,1:27.337,1:26.848,1:27.007,6.0
2021,10,silverstone,vettel,aston_martin,10,1:27.493,1:27.103,1:27.179,19.0
2021,10,silverstone,alonso,alpine,11,1:27.580,1:27.245,,7.0
2021,10,silverstone,gasly,alphatauri,12,1:27.600,1:27.273,,11.0
2021,10,silverstone,ocon,alpine,13,1:27.415,1:27.340,,9.0
2021,10,silverstone,giovinazzi,alfa,14,1:27.595,1:27.617,,13.0
2021,10,silverstone,stroll,aston_martin,15,1:28.017,1:27.665,,8.0
2021,10,silverstone,tsunoda,alphatauri,16,1:28.043,,,10.0
2021,10,silverstone,raikkonen,alfa,17,1:28.062,,,15.0
2021,10,silverstone,latifi,williams,18,1:28.254,,,14.0
2021,10,silverstone,mick_schumacher,haas,19,1:28.738,,,18.0
2021,10,silverstone,mazepin,haas,20,1:29.051,,,17.0
2021,11,hungaroring,hamilton,mercedes,1,1:16.424,1:16.553,1:15.419,2.0
2021,11,hungaroring,bottas,mercedes,2,1:16.569,1:16.702,1:15.734,16.0
2021,11,hungaroring,max_verstappen,red_bull,3,1:16.214,1:15.650,1:15.840,9.0
2021,11,hungaroring,perez,red_bull,4,1:17.233,1:16.443,1:16.421,17.0
2021,11,hungaroring,gasly,alphatauri,5,1:16.874,1:16.394,1:16.483,5.0
2021,11,hungaroring,norris,mclaren,6,1:17.081,1:16.385,1:16.489,15.0
2021,11,hungaroring,leclerc,ferrari,7,1:17.084,1:16.574,1:16.496,18.0
2021,11,hungaroring,ocon,alpine,8,1:17.367,1:16.766,1:16.653,1.0
2021,11,hungaroring,alonso,alpine,9,1:17.123,1:16.541,1:16.715,4.0
2021,11,hungaroring,vettel,aston_martin,10,1:17.105,1:16.794,1:16.750,20.0
2021,11,hungaroring,ricciardo,mclaren,11,1:17.664,1:16.871,,11.0
2021,11,hungaroring,stroll,aston_martin,12,1:17.038,1:16.893,,19.0
2021,11,hungaroring,raikkonen,alfa,13,1:17.553,1:17.564,,10.0
2021,11,hungaroring,giovinazzi,alfa,14,1:17.776,1:17.583,,13.0
2021,11,hungaroring,sainz,ferrari,15,1:16.649,,,3.0
2021,11,hungaroring,tsunoda,alphatauri,16,1:17.919,,,6.0
2021,11,hungaroring,russell,williams,17,1:17.944,,,8.0
2021,11,hungaroring,latifi,williams,18,1:18.036,,,7.0
2021,11,hungaroring,mazepin,haas,19,1:18.922,,,14.0
2021,11,hungaroring,mick_schumacher,haas,20,,,,12.0
2021,12,spa,max_verstappen,red_bull,1,1:58.717,1:56.559,1:59.765,1.0
2021,12,spa,russell,williams,2,1:59.864,1:56.950,2:00.086,2.0
2021,12,spa,hamilton,mercedes,3,1:59.218,1:56.229,2:00.099,3.0
2021,12,spa,ricciardo,mclaren,4,2:01.583,1:57.127,2:00.864,4.0
2021,12,spa,vettel,aston_martin,5,2:00.175,1:56.814,2:00.935,5.0
2021,12,spa,gasly,alphatauri,6,2:00.387,1:56.440,2:01.164,6.0
2021,12,spa,perez,red_bull,7,1:59.334,1:56.886,2:02.112,19.0
2021,12,spa,bottas,mercedes,8,1:59.870,1:56.295,2:02.502,12.0
2021,12,spa,ocon,alpine,9,2:01.824,1:57.354,2:03.513,7.0
2021,12,spa,norris,mclaren,10,1:58.301,1:56.025,,14.0
2021,12,spa,leclerc,ferrari,11,2:00.728,1:57.721,,8.0
2021,12,spa,latifi,williams,12,2:00.966,1:58.056,,9.0
2021,12,spa,sainz,ferrari,13,2:01.184,1:58.137,,10.0
2021,12,spa,alonso,alpine,14,2:01.653,1:58.205,,11.0
2021,12,spa,stroll,aston_martin,15,2:01.597,1:58.231,,20.0
2021,12,spa,giovinazzi,alfa,16,2:02.306,,,13.0
2021,12,spa,tsunoda,alphatauri,17,2:02.413,,,15.0
2021,12,spa,mick_schumacher,haas,18,2:03.973,,,16.0
2021,12,spa,raikkonen,alfa,19,2:04.452,,,18.0
2021,12,spa,mazepin,haas,20,2:04.939,,,17.0
2021,13,zandvoort,max_verstappen,red_bull,1,1:10.036,1:09.071,1:08.885,1.0
2021,13,zandvoort,hamilton,mercedes,2,1:10.114,1:09.726,1:08.923,2.0
2021,13,zandvoort,bottas,mercedes,3,1:10.219,1:09.769,1:09.222,3.0
2021,13,zandvoort,gasly,alphatauri,4,1:10.274,1:09.541,1:09.478,4.0
2021,13,zandvoort,leclerc,ferrari,5,1:09.829,1:09.437,1:09.527,5.0
2021,13,zandvoort,sainz,ferrari,6,1:10.022,1:09.870,1:09.537,7.0
2021,13,zandvoort,giovinazzi,alfa,7,1:10.050,1:10.033,1:09.590,14.0
2021,13,zandvoort,ocon,alpine,8,1:10.179,1:09.919,1:09.933,9.0
2021,13,zandvoort,alonso,alpine,9,1:10.435,1:10.020,1:09.956,6.0
2021,13,zandvoort,ricciardo,mclaren,10,1:10.255,1:09.865,1:10.166,11.0
2021,13,zandvoort,russell,williams,11,1:10.382,1:10.332,,17.0
2021,13,zandvoort,stroll,aston_martin,12,1:10.438,1:10.367,,12.0
2021,13,zandvoort,norris,mclaren,13,1:10.489,1:10.406,,10.0
2021,13,zandvoort,latifi,williams,14,1:10.093,1:11.161,,16.0
2021,13,zandvoort,tsunoda,alphatauri,15,1:10.462,1:11.314,,19.0
2021,13,zandvoort,perez,red_bull,16,1:10.530,,,8.0
2021,13,zandvoort,vettel,aston_martin,17,1:10.731,,,13.0
2021,13,zandvoort,kubica,alfa,18,1:11.301,,,15.0
2021,13,zandvoort,mick_schumacher,haas,19,1:11.387,,,18.0
2021,13,zandvoort,mazepin,haas,20,1:11.875,,,20.0
2021,14,monza,bottas,mercedes,1,1:20.685,1:20.032,1:19.555,3.0
